eom,ic_pearson,ic_spearman,best_iteration,n_train,n_features,scoring_year,train_end_year,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1990-12-31,0.08691737211771552,0.12072842392120635,3,283891,81,1990,1989,0.10520751909921183,0.09194782062048114,0.013259698478730694,0.01143491223477021,0.9123931219802422,182,182,1825
1991-01-31,-0.005348563070974581,0.03347739804484146,1,320342,90,1991,1990,0.08579031244714394,0.09876603689201352,-0.01297572444486958,-0.01605739018815912,1.5408328716447712,186,186,1860
1991-02-28,-0.019242466605044143,0.02158034189530248,1,320342,90,1991,1990,0.052211608176471955,0.05885391760813361,-0.006642309431661657,-0.008653062573559911,1.005376570949127,194,194,1946
1991-03-31,0.06261734141941061,0.07591616194503906,1,320342,90,1991,1990,0.012277501068441037,-0.012782182655934848,0.025059683724375885,0.022836108298949158,1.1117877127133644,197,197,1975
1991-04-30,0.07115185154476744,0.08788498124029583,1,320342,90,1991,1990,0.06978837447619989,0.038318666134794045,0.03146970834140584,0.029417996635419153,1.025855852993344,199,199,1993
1991-05-31,0.010986561400867708,0.03615093581828304,1,320342,90,1991,1990,-0.05208358537118228,-0.053781510266197166,0.001697924895014885,-0.00014118310716221792,0.9195540010885515,200,200,2005
1991-06-30,0.03283565919440063,0.03513819782097358,1,320342,90,1991,1990,0.04223340341403113,0.04298293244788435,-0.0007495290338532176,-0.0029781840194406345,1.1143274927937084,199,199,1997
1991-07-31,0.042897360480918335,0.03262700911410689,1,320342,90,1991,1990,0.04665657221974011,0.026979989662749795,0.019676582556990313,0.017180705114614905,1.2479387211877047,201,201,2016
1991-08-31,-0.021590443868592588,-0.01401684137731767,1,320342,90,1991,1990,0.001969161379046157,0.0033419478180331764,-0.0013727864389870195,-0.00338833759552024,1.0077755782666102,202,202,2021
1991-09-30,-0.05236357063231058,-0.03852966691559873,1,320342,90,1991,1990,0.014157871387820063,0.026430046188351645,-0.012272174800531582,-0.014413086551238007,1.0704558753532125,203,203,2030
1991-10-31,0.027176241905465727,0.04298415261975056,1,320342,90,1991,1990,-0.05097249170414195,-0.048047278744209936,-0.0029252129599320123,-0.004852895755707736,0.963841397887862,204,204,2049
1991-11-30,-0.09950880240264288,-0.10962998399865363,1,320342,90,1991,1990,0.07900289933586122,0.1419513531068416,-0.06294845377098038,-0.06463537319936975,0.8434597141946891,205,205,2056
1991-12-31,0.04509851614438278,0.09892960045492115,1,320342,90,1991,1990,0.03406805680604394,0.02297938809130988,0.01108866871473406,0.009384722419443752,0.8519731476451537,208,208,2089
1992-01-31,0.09834469887757277,0.09860399313601718,17,358083,82,1992,1991,0.04487418506247217,0.0023515153058434046,0.042522669756628766,0.03946196447045113,1.5303526430888166,217,217,2172
1992-02-29,0.06972286098513868,0.09313866174861996,17,358083,82,1992,1991,-0.026083373747267217,-0.05526554540803959,0.02918217166077237,0.02788353632394137,0.6493176684155003,220,220,2208
1992-03-31,0.13961891880249838,0.11149408588934158,17,358083,82,1992,1991,-0.010579973606947134,-0.07415773822699034,0.0635777646200432,0.06217439460297771,0.7016850085327493,224,224,2240
1992-04-30,0.010748043403679002,0.006090850421868227,17,358083,82,1992,1991,0.005146073826508494,0.0008806971929907082,0.0042653766335177855,0.00256348575933039,0.8509454370936975,222,222,2229
1992-05-31,-0.007356212755192235,0.011001523977906717,17,358083,82,1992,1991,-0.03342200976436249,-0.043251558923994966,0.009829549159632474,0.00853201978602999,0.6487646868012424,224,224,2244
1992-06-30,-0.012613360776366208,-0.028063647850186727,17,358083,82,1992,1991,0.03350790927170753,0.050570905008738606,-0.01706299573703108,-0.018389183009367743,0.6630936361683323,223,223,2237
1992-07-31,0.042363026602827404,0.038849107406327354,17,358083,82,1992,1991,-0.028144437433672436,-0.04437218822434362,0.016227750790671184,0.014739522239026106,0.7441142758225392,225,225,2257
1992-08-31,0.006832150150084185,-0.011319638353200335,17,358083,82,1992,1991,0.02723557731943598,0.028526686618458606,-0.0012911092990226247,-0.002521456226804316,0.6151734638908455,223,223,2239
1992-09-30,-0.013364690713950397,-0.02298771136572769,17,358083,82,1992,1991,0.04652663650577196,0.06256696381954674,-0.016040327313774777,-0.01717711493590121,0.5683938110632176,225,225,2254
1992-10-31,-0.039313199638930436,-0.0007372903636075534,17,358083,82,1992,1991,0.08665238033007366,0.09025422691912513,-0.003601846589051466,-0.0049594174925020815,0.6787854517253079,227,227,2277
1992-11-30,0.03142382137369827,0.058208458136511376,17,358083,82,1992,1991,0.041518935761677436,0.021057008723482255,0.02046192703819518,0.019190203359511052,0.6358618393420636,230,230,2309
1992-12-31,0.06516840390389209,0.0731696010336441,17,358083,82,1992,1991,0.04738302317138851,0.00986564627184467,0.03751737689954384,0.03626440281763882,0.6264870409525121,235,235,2354
1993-01-31,0.021139503146093676,0.016586184721627303,1,398677,74,1993,1992,-0.015858537871314086,0.0011609002043931954,-0.017019438075707282,-0.019737651005448904,1.3591064648708109,237,237,2377
1993-02-28,0.014786522627260618,0.013743621083423386,1,398677,74,1993,1992,0.0309785044480754,0.05320711563495795,-0.022228611186882546,-0.023972388234967695,0.8718885240425746,238,238,2382
1993-03-31,-0.043836928827847566,-0.0435834577474313,1,398677,74,1993,1992,-0.03605408687629738,-0.007512982746408312,-0.02854110412988907,-0.030064544089131885,0.7617199796214074,244,244,2442
1993-04-30,-0.0740374394155864,-0.05631004547110325,1,398677,74,1993,1992,0.031319388215903285,0.04099014487374876,-0.009670756657845475,-0.01184389195876105,1.0865676504577877,244,244,2440
1993-05-31,0.03290588371362873,0.04429825425821857,1,398677,74,1993,1992,0.0052825741220576365,0.021560250236862897,-0.01627767611480526,-0.017975560969397203,0.8489424272959705,246,246,2469
1993-06-30,0.03622426857258246,0.059241998807646606,1,398677,74,1993,1992,0.011041272812287426,-0.001233503802537065,0.012274776614824491,0.010502723908792085,0.8860263530162028,251,251,2515
1993-07-31,-0.02893820967456486,-0.03020847007845767,1,398677,74,1993,1992,0.040484451940227456,0.05596887137864946,-0.015484419438422006,-0.01749120046497248,1.003390513275237,252,252,2529
1993-08-31,-0.047838196422215186,-0.01134314748019191,1,398677,74,1993,1992,0.027945090975773287,0.023667401863048977,0.00427768911272431,0.002685446614348848,0.7961212491877312,256,256,2566
1993-09-30,0.0210499220403688,0.0005345851069062091,1,398677,74,1993,1992,0.006445996160065624,0.00815204543993895,-0.0017060492798733262,-0.003011848573326193,0.6528996467264334,260,260,2603
1993-10-31,0.07290667166434173,0.06460391178330396,1,398677,74,1993,1992,-0.017626299366203774,-0.03685684638230431,0.019230547016100538,0.017532883523400274,0.8488317463501331,264,264,2649
1993-11-30,0.040020651941232326,0.027110303664200096,1,398677,74,1993,1992,0.03726416482262122,0.027486360263020017,0.0097778045596012,0.00794209515083571,0.9178547043827447,266,266,2660
1993-12-31,0.03619586600172614,0.021406402476451824,1,398677,74,1993,1992,0.04458814417841757,0.032825014345659036,0.011763129832758533,0.010283473924565655,0.7398279540964392,270,270,2708
1994-01-31,0.08577075854021633,0.094391077080605,7,442581,72,1994,1993,0.01996831992875987,-0.028522444079169373,0.048490764007929246,0.04568743090247263,1.401666552728308,274,274,2745
1994-02-28,0.03494072018298422,0.028798286701363703,7,442581,72,1994,1993,-0.041025897961637456,-0.06969731429719603,0.028671416335558572,0.027336534317467076,0.6674410090457477,275,275,2755
1994-03-31,0.011347946974838076,0.006275159523022803,7,442581,72,1994,1993,0.009947034627190947,-0.0070399558816295876,0.016986990508820535,0.01563841862826559,0.6742859402774731,275,275,2759
1994-04-30,0.03639198316058614,0.039789035331563825,7,442581,72,1994,1993,-0.005006766121343311,-0.0001396195599709803,-0.00486714656137233,-0.0072019434705609935,1.167398454594332,278,278,2782
1994-05-31,0.07705551408957734,0.059716815531698185,7,442581,72,1994,1993,-0.023904908391761893,-0.02584089360135733,0.001935985209595436,0.0008559335472430184,0.5400258311762087,278,278,2785
1994-06-30,0.020374231254212213,0.00412046946549241,7,442581,72,1994,1993,0.018405892311280807,0.020799590356631308,-0.002393698045350501,-0.0035432071598451593,0.5747545572473294,279,279,2791
1994-07-31,0.04538398178807617,0.0663414881064712,7,442581,72,1994,1993,0.054796340969914,0.034816082194454694,0.01998025877545931,0.018542812709732126,0.7187230328635915,279,279,2796
1994-08-31,0.03869516428986465,0.028805871530996344,7,442581,72,1994,1993,0.004288717261595213,-0.016480089582656454,0.02076880684425167,0.019545059876396546,0.6118734839275617,281,281,2817
1994-09-30,0.05194408839466505,0.05147496267465327,7,442581,72,1994,1993,-0.004951540496379508,-0.02302052416223404,0.01806898366585453,0.01676624076061752,0.6513714526185063,283,283,2833
1994-10-31,0.08306302417847637,0.0767118508461778,7,442581,72,1994,1993,-0.033523498695208084,-0.058449386757455965,0.02492588806224788,0.02336696956004443,0.7794592511017258,283,283,2833
1994-11-30,0.018928925031927026,0.004964654020996674,7,442581,72,1994,1993,0.010283445394888945,0.010744224831549602,-0.000460779436660657,-0.0017271931286986812,0.6332068460190121,281,281,2812
1994-12-31,0.04535438830805202,0.02836673537040395,7,442581,72,1994,1993,0.002983730959859536,-0.007664099669905878,0.010647830629765414,0.009417620783192962,0.6151049232862265,279,279,2795
1995-01-31,0.0035648385346320577,0.010204864124323546,61,490648,70,1995,1994,0.03971870811654547,0.03607204418104208,0.0036466639355033914,0.0011705092841357585,1.2380773256838165,282,282,2827
1995-02-28,-0.0013577430034653441,0.00391211582239285,61,490648,70,1995,1994,0.020498469068134073,0.018408089965880517,0.002090379102253556,0.0006838053563771806,0.7032868729381878,284,284,2844
1995-03-31,0.05649265116410955,0.07873429923349222,61,490648,70,1995,1994,0.033099774470391204,0.011972374168786359,0.021127400301604843,0.019814712697754297,0.6563438019252735,285,285,2853
1995-04-30,0.021915215204386926,0.01105780551166557,61,490648,70,1995,1994,0.024678685557071926,0.015608978145926452,0.009069707411145473,0.006991945691182878,1.038880859981298,287,287,2877
1995-05-31,0.02364432209006028,0.04455046702115052,61,490648,70,1995,1994,0.04821530500618926,0.03476994454012006,0.0134453604660692,0.012040085215979676,0.7026376250447626,288,288,2889
1995-06-30,0.058064684583288895,0.07340424975675292,61,490648,70,1995,1994,0.0619231429167231,0.04208421562991392,0.01983892728680918,0.018311196982984834,0.7638651519121736,292,292,2922
1995-07-31,0.005236669115851038,0.005138114696175444,61,490648,70,1995,1994,0.003330204926593099,0.022214048762516744,-0.018883843835923647,-0.020812841195428693,0.9644986797525229,296,296,2961
1995-08-31,0.05013602827411488,0.053155768748660875,61,490648,70,1995,1994,0.028717782153183755,0.01142160960156122,0.017296172551622534,0.015782897623550837,0.7566374640358485,299,299,2992
1995-09-30,0.06406974543825654,0.07062846085878086,61,490648,70,1995,1994,-0.024512494732934223,-0.06820260483430542,0.04369011010137119,0.04225651234974879,0.7167988758112035,299,299,2999
1995-10-31,0.03203266454928893,0.03587520228605616,61,490648,70,1995,1994,0.04301239062326555,0.058307524321219564,-0.015295133697954016,-0.017101004304878462,0.9029353034622235,298,298,2981
1995-11-30,-0.0682710200507338,-0.07850271696966805,61,490648,70,1995,1994,-0.01193290788316117,0.05260879082721498,-0.06454169871037616,-0.06611256892177934,0.7854351057015914,300,300,3005
1995-12-31,-0.05825306751385325,-0.03124848649437072,61,490648,70,1995,1994,0.0032443201268383694,0.024556957982994967,-0.0213126378561566,-0.022622277422701863,0.654819783272631,302,302,3021
1996-01-31,0.040564517336955874,0.04449076505952164,50,540674,65,1996,1995,0.02717082035607512,0.010711063313439595,0.016459757042635526,0.014277063160259597,1.0913469411879646,304,304,3046
1996-02-29,0.022403447157943245,0.020610811878465515,50,540674,65,1996,1995,0.012784625067419314,0.02417967763849106,-0.011395052571071745,-0.012597388023362514,0.6011677261453852,304,304,3048
1996-03-31,0.06834628478747473,0.0428068540869005,50,540674,65,1996,1995,0.09225461521404965,0.0676909212863523,0.024563693927697347,0.023300184992772425,0.6317544674624607,308,308,3082
1996-04-30,0.028076691153638943,0.033583466516725204,50,540674,65,1996,1995,0.02931061003275802,0.022354480394549688,0.006956129638208332,0.004932929038987338,1.0116002996104971,313,313,3136
1996-05-31,0.02721300290903296,0.026740292627684577,50,540674,65,1996,1995,-0.05896881259767658,-0.05890928785793382,-5.9524739742758404e-05,-0.00128579335103835,0.6131343056477958,319,319,3192
1996-06-30,0.04897919471260488,0.03351233975668927,50,540674,65,1996,1995,-0.08681417436717034,-0.11781576351617261,0.031001589149002265,0.029765894115565603,0.6178475167183308,319,319,3197
1996-07-31,0.005756854296840561,0.0023403656161446003,50,540674,65,1996,1995,0.053813590555329346,0.04688503580132964,0.006928554753999706,0.005260047795250227,0.8342534793747396,315,315,3158
1996-08-31,0.034329173943478855,0.03841539015002712,50,540674,65,1996,1995,0.046776794769707745,0.036006280289076556,0.01077051448063119,0.009373828521272682,0.6983429796792535,318,318,3185
1996-09-30,0.09601540861921705,0.0985627717379347,50,540674,65,1996,1995,-0.009267671032979003,-0.03811551675178386,0.028847845718804856,0.027511053094314467,0.6683963122451952,320,320,3201
1996-10-31,0.09741441159699997,0.07109456761831699,50,540674,65,1996,1995,0.05881330296263761,0.016260435061659164,0.04255286790097845,0.040639836484577994,0.9565157082002298,320,320,3209
1996-11-30,0.062099256899181464,0.02480350771424142,50,540674,65,1996,1995,0.01858159749681587,-0.005472930898274399,0.02405452839509027,0.02259427261643067,0.7301278893298004,322,322,3229
1996-12-31,0.005747880022996972,0.03209228878872484,50,540674,65,1996,1995,0.03674263555909729,0.02062390840941146,0.016118727149685833,0.014565033596251093,0.7768467767173699,322,322,3225
1997-01-31,0.07058079825350871,0.07483404056240706,28,593540,65,1997,1996,-0.002192408170369167,-0.04534236073547855,0.04314995256510938,0.041029471658215265,1.0602404534470566,326,326,3266
1997-02-28,0.13560267044307886,0.13358388516285066,28,593540,65,1997,1996,-0.039855125531440196,-0.09087580862088951,0.05102068308944931,0.04974013181261325,0.6402756384180334,326,326,3261
1997-03-31,0.07887821016289766,0.09021587708771546,28,593540,65,1997,1996,0.014799710838841022,-0.02711802828883878,0.04191773912767981,0.04053462593359178,0.6915565970440141,322,322,3228
1997-04-30,-0.07762378147371742,-0.05125689229538031,28,593540,65,1997,1996,0.11454510501896908,0.15334134400828883,-0.03879623898931975,-0.04051427908517773,0.8590200479289938,319,319,3199
1997-05-31,0.042151805104155275,0.054969820158166205,28,593540,65,1997,1996,0.04977715837739949,0.06066352539028942,-0.010886367012889933,-0.012200048182312503,0.6568405847112855,324,324,3245
1997-06-30,0.07579333987935294,0.0975549246771969,28,593540,65,1997,1996,0.10053247811545628,0.03292100727911497,0.06761147083634131,0.06633841329065587,0.6365287728427176,325,325,3251
1997-07-31,0.03048169708391566,0.06612888971906346,28,593540,65,1997,1996,0.021959046766819656,0.025978115899996712,-0.004019069133177056,-0.0057566681537464534,0.8687995102846987,326,326,3269
1997-08-31,-0.017127391498508598,-0.004055466384822857,28,593540,65,1997,1996,0.0609732803739968,0.08332265985735791,-0.022349379483361118,-0.023578809016545434,0.6147147665921584,329,329,3293
1997-09-30,0.07244036658069271,0.08721945255305744,28,593540,65,1997,1996,-0.05186570508164762,-0.059210234256250924,0.0073445291746033065,0.006079237941991368,0.6326456163059693,334,334,3344
1997-10-31,0.09124229983535083,0.06749904067004443,28,593540,65,1997,1996,0.001098972913633734,-0.03205495889206926,0.033153931805702995,0.03147504184573842,0.8394449799822865,333,333,3339
1997-11-30,0.03850767493433133,0.030707337157161875,28,593540,65,1997,1996,0.014101953888857394,-0.010288434547469576,0.02439038843632697,0.023045127667347856,0.6726303844895567,332,332,3325
1997-12-31,0.044966786481362736,0.022955083461443728,28,593540,65,1997,1996,0.026706746446384363,-0.007174725020011448,0.033881471466395814,0.03254363840374767,0.6689165313240719,327,327,3273
1998-01-31,0.009081369123185926,0.060749538544899596,19,648473,62,1998,1997,0.08527208612195923,0.06606156827675948,0.019210517845199754,0.017302043778181096,0.9542370335093291,326,326,3263
1998-02-28,0.01526913809134117,0.026229966611970534,19,648473,62,1998,1997,0.029936830694130667,0.06309206362570571,-0.033155232931575046,-0.03427517926827656,0.5599731683507555,328,328,3289
1998-03-31,0.027123271195886325,0.07988623019198661,19,648473,62,1998,1997,0.013791337837242226,-0.0035657544835478953,0.01735709232079012,0.016342617705302303,0.5072373077439096,332,332,3326
1998-04-30,0.0621292295884625,0.03378236518176043,19,648473,62,1998,1997,-0.04805756169470336,-0.06588364497677049,0.017826083282067126,0.015815630491613164,1.0052263952269804,334,334,3344
1998-05-31,0.036485647145083594,0.03227633775070379,19,648473,62,1998,1997,0.015437893806963787,0.010774971461707345,0.004662922345256441,0.003532329814541454,0.5652962653574936,331,331,3319
1998-06-30,0.048164422357942605,0.058384569740414075,19,648473,62,1998,1997,-0.05392990486164321,-0.07910461572618827,0.025174710864545057,0.023998002695395648,0.588354084574704,326,326,3265
1998-07-31,0.09285184919519342,0.08220693398996934,19,648473,62,1998,1997,-0.1856281423342691,-0.19892247784804418,0.013294335513775069,0.011527103835764224,0.8836158390054221,321,321,3212
1998-08-31,-0.011567413133611608,-0.040903918337588954,19,648473,62,1998,1997,0.058681808803061675,0.06380496860267804,-0.005123159799616361,-0.006613400168535594,0.7451201844596163,304,304,3045
1998-09-30,0.08194180030142714,0.0688982930767852,19,648473,62,1998,1997,0.09684020070032034,0.03338933397216129,0.06345086672815906,0.06199923178655178,0.7258174708036391,304,304,3047
1998-10-31,0.04190444742011405,0.09407508032261346,19,648473,62,1998,1997,0.09402221009842932,0.04480049906923511,0.049221711029194204,0.04756840655647446,0.8266522363598742,303,303,3032
1998-11-30,-0.001439034538023449,0.01780936677323984,19,648473,62,1998,1997,0.06126495956327108,0.04868152972314197,0.012583429840129112,0.011430105587416719,0.5766621263561968,304,304,3043
1998-12-31,-0.0023819012556476776,0.030424435680806147,19,648473,62,1998,1997,0.039831997668351604,0.03173386419094369,0.008098133477407912,0.006977620108181694,0.5602566846131092,304,304,3041
1999-01-31,0.023103984680234755,0.018477254699594936,63,703028,57,1999,1998,-0.06504405225973381,-0.058839540239853924,-0.006204512019879885,-0.008223103650063764,1.0092958150919396,307,307,3079
1999-02-28,-0.03627691948014854,-0.03506731151093599,63,703028,57,1999,1998,0.05066914479934925,0.03996347666543983,0.01070566813390942,0.009244694250970313,0.7304869414695532,303,303,3037
1999-03-31,-0.0010840124094901229,-0.027402901683702893,63,703028,57,1999,1998,0.08104448774477015,0.11235566329538699,-0.03131117555061684,-0.03273143634071947,0.7101303950513134,298,298,2987
1999-04-30,0.11866438853096874,0.09896423060515742,63,703028,57,1999,1998,0.022916600570067024,-0.017150407828470847,0.04006700839853787,0.037947273149583745,1.0598676244770617,302,302,3027
1999-05-31,0.05581842040720483,0.06761831243633976,63,703028,57,1999,1998,0.07242187991189417,0.039964632582535,0.032457247329359167,0.031096231298691233,0.6805080153339669,306,306,3060
1999-06-30,0.052265877099052054,0.05085921041696748,63,703028,57,1999,1998,-0.026116364554399692,-0.03398569699493604,0.007869332440536347,0.006673967894038131,0.5976822732491078,305,305,3056
1999-07-31,0.00320159796133927,-0.013754908928598722,63,703028,57,1999,1998,-0.016239379546286726,-0.034468935169310884,0.018229555623024158,0.016488393897797844,0.8705808626131576,305,305,3051
1999-08-31,-0.021403894610089954,-0.0016859245899498551,63,703028,57,1999,1998,-0.018240911014735746,-0.012750189736782588,-0.0054907212779531575,-0.0071159363167946936,0.8126075194207681,301,301,3012
1999-09-30,-0.037482297308277915,-0.0045683173659338515,63,703028,57,1999,1998,0.04281561172791434,0.038322684160813414,0.0044929275671009294,0.0031491629885505076,0.6718822892752108,297,297,2974
1999-10-31,0.0615436349546048,0.0846327869087691,63,703028,57,1999,1998,0.08409698651650313,0.0837785813948303,0.0003184051216728323,-0.0014346810103182503,0.8765430659955413,295,295,2954
1999-11-30,-0.00947858889201317,0.04987839874636345,63,703028,57,1999,1998,0.10775168390869551,0.09331696548495125,0.014434718423744261,0.013180437479380408,0.6271404721819261,297,297,2972
1999-12-31,-0.01232902616657245,-0.008878233886716004,63,703028,57,1999,1998,-0.04649037942304751,-0.005562623920094632,-0.040927755502952884,-0.042180353373207455,0.6262989351272845,303,303,3037
2000-01-31,-0.14718307758624535,-0.11338969252312713,48,755893,47,2000,1999,-0.007818420676527313,0.17324792945195439,-0.1810663501284817,-0.18318347414438982,1.0585620079540545,305,305,3054
2000-02-29,0.20022321164179088,0.14975411882661394,48,755893,47,2000,1999,0.10944002591458411,-0.17121325969124188,0.280653285605826,0.2793743477792918,0.6394689132670883,308,308,3081
2000-03-31,0.2573247905236251,0.20054056078875152,48,755893,47,2000,1999,-0.010471400645086521,-0.22002415026979283,0.2095527496247063,0.20821279529608142,0.6699771643124408,305,305,3056
2000-04-30,0.11272659714806087,0.0692245570775183,48,755893,47,2000,1999,-0.03703228708442957,-0.11541745382518664,0.07838516674075707,0.07650304969100175,0.9410585248776606,298,298,2981
2000-05-31,-0.1379199761758407,-0.07098860975929468,48,755893,47,2000,1999,0.032731004925040615,0.18171069956046174,-0.14897969463542113,-0.1503354200556309,0.6778627101048739,292,292,2925
2000-06-30,0.09693743225376406,0.0874347285193885,48,755893,47,2000,1999,0.0100983564593892,-0.06363983835696475,0.07373819481635395,0.07219795915363347,0.7701178313602359,292,292,2929
2000-07-31,-0.007047201499340858,-0.005304739328586497,48,755893,47,2000,1999,0.08745794152438467,0.0892420098250577,-0.001784068300673028,-0.0035144249509725845,0.8651783251497782,290,290,2901
2000-08-31,0.0762743783524177,0.054733701975535315,48,755893,47,2000,1999,-0.03504011168678821,-0.09701314385172463,0.06197303216493642,0.06073770026523824,0.6176659498490926,292,292,2926
2000-09-30,0.12460680246198798,0.11700448557084665,48,755893,47,2000,1999,-0.0023544230778420163,-0.13246669221512444,0.13011226913728244,0.1287627778645771,0.6747456363526685,288,288,2881
2000-10-31,0.17143329227414536,0.11898697532411538,48,755893,47,2000,1999,-0.08430729448796606,-0.23407071470178814,0.14976342021382208,0.14795797965701804,0.9027202784020126,281,281,2813
2000-11-30,-0.020540615924372785,-0.002817740271498521,48,755893,47,2000,1999,0.06800197915927687,0.035443398377607384,0.03255858078166949,0.031054577782725946,0.7520014994717713,268,268,2688
2000-12-31,0.05827090060308221,0.10551773683495458,48,755893,47,2000,1999,0.15452774693759605,0.12614210417705346,0.02838564276054259,0.026712093066425382,0.8367748470586034,264,264,2642
2001-01-31,0.3171396457343029,0.2703582066691732,27,807490,43,2001,2000,-0.014441343280702698,-0.22325104249261407,0.20880969921191136,0.20613874422306439,1.3354774944234888,274,274,2746
2001-02-28,0.29590274467245337,0.24867818233768024,27,807490,43,2001,2000,-0.022849523224563677,-0.21062059482265583,0.18777107159809214,0.18628784475280202,0.741613422645063,267,267,2672
2001-03-31,-0.18564743586219024,-0.1684291821682835,27,807490,43,2001,2000,0.041509545497611475,0.19244547636473966,-0.1509359308671282,-0.15259635298800578,0.8302110604387878,261,261,2613
2001-04-30,0.08317901109138542,0.09494547548108917,27,807490,43,2001,2000,0.040729053433757885,-0.0028027460840488756,0.04353179951780676,0.0420806334212,0.7255830483033789,263,263,2639
2001-05-31,0.07059460612568465,0.08441033510412908,27,807490,43,2001,2000,0.045982271175676624,-0.017843047303012276,0.0638253184786889,0.06262934020965703,0.5979891345159363,267,267,2676
